measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2008,16.250495316829177,19.083797487229184,13.543538502152108
Incidence,Ibaraki,Male,Age-standardized,Schizophrenia,Rate,2009,19.342168096769196,22.996213112644135,16.193196101113276
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2009,16.356829136417236,19.239931292628484,13.569229635483044
Incidence,Ibaraki,Male,Age-standardized,Schizophrenia,Rate,2010,19.352479997992482,23.04730031631125,16.11478497222343
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2010,16.424642879626237,19.430688444612052,13.604592142015765
Incidence,Ibaraki,Male,Age-standardized,Schizophrenia,Rate,2011,19.36405580768128,22.94572548370789,16.21937451214635
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2011,16.470411363825193,19.541678770326996,13.645420448963609
Incidence,Ibaraki,Male,Age-standardized,Schizophrenia,Rate,2012,19.379468887017097,22.96630612203067,16.174351489885222
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2012,16.52555155555994,19.53225257133019,13.686896590783864
Incidence,Ibaraki,Male,Age-standardized,Schizophrenia,Rate,2013,19.388283687712583,22.891257882807764,16.223942037938134
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2013,16.582351378105514,19.579739196045487,13.832770293901907
Incidence,Ibaraki,Male,Age-standardized,Schizophrenia,Rate,2014,19.38006466148038,23.029595681379163,16.256262250071597
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2014,16.63309875473696,19.687688314662058,13.846903062881275
Incidence,Ibaraki,Male,Age-standardized,Schizophrenia,Rate,2015,19.34437626003313,23.034266634358573,16.193961234603822
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2015,16.6700816087293,19.83442845084332,13.820009770621592
Incidence,Ibaraki,Male,Age-standardized,Schizophrenia,Rate,2016,19.023718296195288,22.34135507061655,15.988880535151807
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2016,16.634531576773092,19.534735761100272,13.787369256968566
Incidence,Ibaraki,Male,Age-standardized,Schizophrenia,Rate,2017,18.73833752390055,22.242238182555123,15.713776607440927
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2017,16.578555835792713,19.6207393695631,13.81313318035778
Incidence,Ibaraki,Male,Age-standardized,Schizophrenia,Rate,2018,18.83591916862858,22.133803411219205,15.850124775027414
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2018,16.365741644373827,19.352446079054467,13.656255938427261
Incidence,Ibaraki,Male,Age-standardized,Schizophrenia,Rate,2019,19.146252646064333,22.47265803435619,16.14459142024603
Incidence,Ibaraki,Female,Age-standardized,Schizophrenia,Rate,2019,15.923897358269857,19.05564021470508,13.196292908520943
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,1990,19.303602096184534,23.27088219860159,16.004225027593797
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,1990,16.05669397851816,18.863711179374477,13.459019561687517
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,1991,19.320559579966652,23.12476857222032,16.117588826858405
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,1991,16.029991821910293,18.798962422469966,13.394181102905435
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,1992,19.333445511915855,23.087095296565096,16.249845161637555
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,1992,16.00784549012275,18.76811187341973,13.441263557921754
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,1993,19.342325252169694,23.09932287400757,16.22013881058521
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,1993,15.990810847076013,18.807448069498317,13.421168255619117
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,1994,19.347264160865713,23.055607396261316,16.185159587875276
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,1994,15.97944375669057,18.761302435953617,13.343202979484957
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,1995,19.34832759814145,23.08973027891047,16.087345347197342
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,1995,15.974300082886915,18.823654718189776,13.31078938486898
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,1996,19.341253070460137,23.109586943662094,16.123519048328923
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,1996,15.977415004059468,18.845136144895005,13.384065715757018
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,1997,19.325563325274203,23.10657099831739,16.128366664742764
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,1997,15.98757948001904,19.001188908594184,13.446260258066873
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,1998,19.307001584205008,23.019975989779134,16.072154844990028
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,1998,16.000483046810697,18.97014922034501,13.473081650435386
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,1999,19.291311068873917,22.940788555173924,16.018902022881235
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,1999,16.011815240479493,19.046941199986875,13.480817638943993
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2000,19.284235000902306,23.072231287422074,15.974934775826627
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2000,16.017265597070494,19.05160254675001,13.46159777253644
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2001,19.2839450561142,22.93662944222596,16.0741167801473
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2001,16.01369874974952,19.018088278097245,13.47520529529694
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2002,19.28478315009469,22.78859925411878,16.17374157970951
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2002,16.00402369809731,18.98582184804403,13.461190231214351
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2003,19.286747864106722,22.65709075447319,16.127035639982452
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2003,15.992996527781333,18.865305497154683,13.405127716499399
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2004,19.289837779413237,22.549162336851033,16.036212125002027
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2004,15.985373324469066,18.943244625908203,13.44072882696333
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2005,19.294051477277172,22.56388950073699,16.016704639181583
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2005,15.985910173827968,18.93577225278143,13.355511063175372
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2006,19.301818577385884,22.712128735575867,16.119295403402976
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2006,16.03061412965468,18.822505441277357,13.48353619749022
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2007,19.31400651587685,22.736317681799108,16.214358403677505
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2007,16.130760534123596,18.90054913262083,13.60187685608244
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2008,19.328270598688235,22.87172643736803,16.20954407985802
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2008,16.254007905468818,19.182862161461752,13.62454786586389
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2009,19.342266131758183,23.002218112465258,16.22462460068955
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2009,16.368014761924446,19.29509668005433,13.741653160553394
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2010,19.353648421024847,23.187401023467263,16.240641729773106
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2010,16.44043962172458,19.473152926398438,13.777917207168416
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2011,19.36763552317895,23.094271800579417,16.352562017609262
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2011,16.477746512611755,19.520873960496292,13.727856100546052
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2012,19.384813162990383,22.967149162358634,16.444411939687242
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2012,16.50953627069182,19.511536210797203,13.795234873752827
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2013,19.395888148516033,22.896412706620218,16.4222195205297
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2013,16.53817262674388,19.491610911040716,13.866424199291615
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2014,19.391567287812798,22.949202230887067,16.390944639691373
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2014,16.56601931154701,19.604026390625695,13.720619834469156
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2015,19.362557388937567,22.96931178950878,16.396981399579765
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2015,16.5954400558803,19.71516377224875,13.696373341921674
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2016,19.077834901375308,22.54291147668741,16.097183171709766
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2016,16.62913285409157,19.597394279514482,13.902220363587666
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2017,18.82532114268514,22.361943291108517,15.623521040624336
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2017,16.644874631236892,19.750893699276684,13.943496925000403
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2018,18.92162924216155,22.41569301732916,15.882194639003728
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2018,16.422491617237,19.40679079056217,13.837979225953115
Incidence,Kagoshima,Male,Age-standardized,Schizophrenia,Rate,2019,19.211326133817487,22.63451441569736,16.048908231011342
Incidence,Kagoshima,Female,Age-standardized,Schizophrenia,Rate,2019,15.924585759576795,19.02870331602556,13.3101414509402
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,1990,19.319392192010465,22.79788442918805,16.082614319139886
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,1990,16.047218727458,19.034090196321003,13.463143019903548
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,1991,19.32678719631421,22.76741130392355,16.109097718908174
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,1991,16.029513649067578,18.985433792638364,13.521572827648496
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,1992,19.332237820900815,22.73785087838054,16.09111946900433
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,1992,16.012917102150155,19.003538008734466,13.555520331201215
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,1993,19.33566797445814,22.788129930094005,16.21252670084839
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,1993,15.99862815264411,18.932462976259195,13.503821407229527
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,1994,19.337001565674065,22.836973889544453,16.196723168978647
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,1994,15.987845866487842,18.76463968240459,13.496875958659952
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,1995,19.33616250323645,22.998053273672213,16.138129554929627
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,1995,15.98176930961972,18.72299345388771,13.408902588214348
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,1996,19.331403561232488,22.915885674011477,16.30442443413032
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,1996,15.976583485683651,18.7069697534526,13.491458935535583
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,1997,19.32264355054662,22.785538274713435,16.289622673214332
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,1997,15.969087093858796,18.65905216467611,13.496759167320679
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,1998,19.312305435062584,22.758291788370343,16.232372879211887
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,1998,15.96139974338645,18.663271807415647,13.479403845045294
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,1999,19.302812178664137,22.68573324306575,16.24459934015274
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,1999,15.955641043507912,18.706136116685375,13.46206566064408
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2000,19.29658674523501,22.78446577862964,16.186110012217295
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2000,15.953930603464459,18.800290019044137,13.381772425085465
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2001,19.290179736719498,22.680436143169732,16.18559608789212
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2001,15.958464449850664,18.863427189191317,13.391239586689249
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2002,19.280493107562048,22.635059390300807,16.202995778998407
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2002,15.968721375042016,18.87445377408472,13.454337583160479
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2003,19.270476850396683,22.639123268788346,16.243383561725224
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2003,15.98274513695119,18.918287865293035,13.480657267042142
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2004,19.263080957857436,22.798628258711194,16.191629196637816
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2004,15.998579493490862,18.911669778865885,13.512004133786691
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2005,19.26125542257833,22.90047120736918,16.166857028395718
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2005,16.0142682025737,18.997227747221746,13.543415807877466
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2006,19.27166341938529,22.7729552771261,16.260159519226853
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2006,16.06128470552038,19.02119148473955,13.568923513452882
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2007,19.29428150216434,22.860910475265396,16.29996148519097
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2007,16.154311959062042,18.995496212699557,13.6086544141043
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2008,19.322029732139654,22.80815550463407,16.15026070545435
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2008,16.266207994227088,19.072598982881704,13.598133122302977
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2009,19.3478281705354,22.930002927864773,16.09985738929075
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2009,16.369830842043903,19.24365883102602,13.63779837921576
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2010,19.364596878575757,23.053897946436756,16.158637896688504
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2010,16.43803853354088,19.46258287578477,13.660652783154578
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2011,19.37860647091068,22.89096635610514,16.226954680384527
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2011,16.47785300217608,19.41817005241365,13.750911190573493
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2012,19.39481825314334,22.88635654772343,16.286846125880523
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2012,16.514459752623978,19.4604407160047,13.829179294653278
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2013,19.404188322927723,22.999253219531415,16.286712521600293
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2013,16.547962172737595,19.41786250988875,13.87306113801887
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2014,19.397672777917823,23.08436827514957,16.240853134718275
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2014,16.578463650369955,19.443156525092792,13.931357889013317
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2015,19.366227715767614,23.142713092137683,16.148207193008048
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2015,16.606067573374084,19.53089868768043,13.963707518088597
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2016,19.06625317198582,22.69831827268425,15.986739729729463
Incidence,Nagano,Female,Age-standardized,Schizophrenia,Rate,2016,16.60259276492261,19.49174969974234,13.970768735456591
Incidence,Nagano,Male,Age-standardized,Schizophrenia,Rate,2017,18.79674308932537,22.53834788197559,15.73693981377635
